Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in ₹ Lakhs,Open Int,Change in OI,Underlying Value  
IDEA,25-Nov-2022,29-Dec-2022,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,980000.00,-,8.05
IDEA,25-Nov-2022,29-Dec-2022,CE,15.00,-,-,-,0.05,0.05,-,-,-,-,1400000.00,-,8.05
IDEA,25-Nov-2022,29-Dec-2022,CE,3.00,-,-,-,5.55,-,5.10,-,-,-,-,-,8.05
IDEA,25-Nov-2022,29-Dec-2022,CE,4.00,-,-,-,4.60,-,4.10,-,-,-,-,-,8.05
IDEA,25-Nov-2022,29-Dec-2022,CE,5.00,-,-,-,3.70,-,3.10,-,-,-,-,-,8.05
IDEA,25-Nov-2022,29-Dec-2022,CE,6.00,-,-,-,2.50,2.50,2.15,-,-,-,-,-,8.05
IDEA,25-Nov-2022,29-Dec-2022,CE,7.00,1.25,1.25,1.20,1.25,1.20,1.25,2.00,11.52,1.72,1190000.00,140000.00,8.05
IDEA,25-Nov-2022,29-Dec-2022,CE,8.00,0.50,0.50,0.40,0.50,0.45,0.50,392.00,2320.57,125.37,25620000.00,6440000.00,8.05
IDEA,25-Nov-2022,29-Dec-2022,CE,9.00,0.20,0.20,0.10,0.15,0.15,0.15,876.00,5614.10,95.31,80570000.00,17780000.00,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,10.00,0.20,0.20,0.20,0.20,0.20,0.20,3.00,21.42,0.42,980000.00,210000.00,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,11.00,0.10,0.10,0.10,0.10,0.10,0.25,5.00,38.85,0.35,350000.00,350000.00,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,12.00,0.10,0.10,0.05,0.05,0.05,0.15,14.00,118.19,0.59,910000.00,490000.00,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,13.00,0.05,0.05,0.05,0.05,0.05,0.10,18.00,164.43,0.63,1190000.00,1050000.00,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,980000.00,-,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,15.00,0.05,0.05,0.05,0.05,0.05,0.05,2.00,21.07,0.07,280000.00,70000.00,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,3.00,-,-,-,5.65,-,5.10,-,-,-,-,-,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,4.00,-,-,-,4.70,-,4.10,-,-,-,-,-,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,5.00,-,-,-,3.80,-,3.15,-,-,-,-,-,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,6.00,-,-,-,2.95,-,2.30,-,-,-,-,-,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,7.00,-,-,-,2.25,-,1.60,-,-,-,-,-,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,8.00,0.70,0.70,0.70,0.70,0.70,1.05,5.00,30.45,2.45,560000.00,350000.00,8.05
IDEA,25-Nov-2022,25-Jan-2023,CE,9.00,0.35,0.35,0.30,0.35,0.35,0.65,13.00,85.02,3.12,2800000.00,560000.00,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,10.00,-,-,-,0.60,-,0.60,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,11.00,-,-,-,0.40,-,0.40,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,12.00,-,-,-,0.30,-,0.30,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,13.00,-,-,-,0.20,-,0.20,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,3.00,-,-,-,5.10,-,5.10,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,4.00,-,-,-,4.15,-,4.15,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,5.00,-,-,-,3.25,-,3.25,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,6.00,-,-,-,2.45,-,2.45,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,7.00,-,-,-,1.80,-,1.75,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,8.00,-,-,-,1.25,-,1.25,-,-,-,-,-,8.05
IDEA,25-Nov-2022,23-Feb-2023,CE,9.00,-,-,-,0.90,-,0.85,-,-,-,-,-,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,10.00,0.10,0.10,0.05,0.10,0.05,0.10,56.00,394.90,2.90,25130000.00,1190000.00,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,11.00,0.05,0.05,0.05,0.05,0.05,0.10,23.00,177.91,0.81,17290000.00,1610000.00,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,12.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,8.44,0.04,2940000.00,70000.00,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,13.00,-,-,-,0.05,0.05,0.05,-,-,-,700000.00,-,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,14.00,-,-,-,0.05,0.05,-,-,-,-,980000.00,-,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,15.00,-,-,-,0.05,0.05,-,-,-,-,1400000.00,-,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,3.00,-,-,-,5.55,-,5.10,-,-,-,-,-,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,4.00,-,-,-,4.60,-,4.10,-,-,-,-,-,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,5.00,-,-,-,3.70,-,3.10,-,-,-,-,-,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,6.00,-,-,-,2.50,2.50,2.15,-,-,-,-,-,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,7.00,-,-,-,1.25,1.20,1.35,-,-,-,1190000.00,-,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,8.00,0.45,0.50,0.45,0.45,0.50,0.45,174.00,1031.24,56.84,25690000.00,70000.00,8.05
IDEA,28-Nov-2022,29-Dec-2022,CE,9.00,0.15,0.20,0.15,0.15,0.15,0.15,368.00,2358.09,39.69,81200000.00,630000.00,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,10.00,-,-,-,0.20,0.20,0.40,-,-,-,980000.00,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,11.00,-,-,-,0.10,0.10,0.25,-,-,-,350000.00,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,12.00,0.05,0.05,0.05,0.05,0.05,0.15,1.00,8.44,0.04,910000.00,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,13.00,0.05,0.05,0.05,0.05,0.05,0.10,3.00,27.41,0.10,1120000.00,-70000.00,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,980000.00,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,15.00,-,-,-,0.05,0.05,0.05,-,-,-,280000.00,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,3.00,-,-,-,5.65,-,5.10,-,-,-,-,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,4.00,-,-,-,4.70,-,4.10,-,-,-,-,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,5.00,-,-,-,3.80,-,3.15,-,-,-,-,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,6.00,-,-,-,2.95,-,2.30,-,-,-,-,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,7.00,-,-,-,2.25,-,1.55,-,-,-,-,-,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,8.00,0.70,0.70,0.70,0.70,0.70,0.70,1.00,6.09,0.49,630000.00,70000.00,8.05
IDEA,28-Nov-2022,25-Jan-2023,CE,9.00,0.40,0.40,0.30,0.35,0.35,0.35,14.00,91.63,3.43,3290000.00,490000.00,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,10.00,-,-,-,0.60,-,0.60,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,11.00,-,-,-,0.40,-,0.40,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,12.00,-,-,-,0.30,-,0.25,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,13.00,-,-,-,0.20,-,0.20,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,3.00,-,-,-,5.10,-,5.10,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,4.00,-,-,-,4.15,-,4.15,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,5.00,-,-,-,3.25,-,3.25,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,6.00,-,-,-,2.45,-,2.40,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,7.00,-,-,-,1.80,-,1.75,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,8.00,-,-,-,1.25,-,1.25,-,-,-,-,-,8.05
IDEA,28-Nov-2022,23-Feb-2023,CE,9.00,0.60,0.60,0.60,0.60,0.60,0.85,1.00,6.72,0.42,70000.00,70000.00,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,10.00,0.10,0.10,0.05,0.05,0.05,0.05,36.00,253.85,1.85,25690000.00,560000.00,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,11.00,0.05,0.05,0.05,0.05,0.05,0.05,18.00,139.23,0.63,18550000.00,1260000.00,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,12.00,-,-,-,0.05,0.05,0.05,-,-,-,2940000.00,-,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,13.00,-,-,-,0.05,0.05,0.05,-,-,-,700000.00,-,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,14.00,-,-,-,0.05,0.05,-,-,-,-,980000.00,-,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,15.00,-,-,-,0.05,0.05,-,-,-,-,1400000.00,-,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,3.00,-,-,-,5.55,-,5.10,-,-,-,-,-,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,4.00,-,-,-,4.60,-,4.10,-,-,-,-,-,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,5.00,-,-,-,3.70,-,3.10,-,-,-,-,-,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,6.00,-,-,-,2.50,2.50,2.15,-,-,-,-,-,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,7.00,1.20,1.25,1.20,1.25,1.25,1.35,2.00,11.52,1.72,1260000.00,70000.00,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,8.00,0.45,0.50,0.40,0.40,0.40,0.40,261.00,1543.92,82.32,29470000.00,3780000.00,8.05
IDEA,29-Nov-2022,29-Dec-2022,CE,9.00,0.15,0.20,0.10,0.15,0.15,0.15,564.00,3614.07,60.87,90510000.00,9310000.00,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,10.00,0.15,0.15,0.15,0.15,0.15,0.35,12.00,85.26,1.26,1680000.00,700000.00,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,11.00,-,-,-,0.10,0.10,0.20,-,-,-,350000.00,-,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,12.00,0.10,0.10,0.10,0.10,0.10,0.15,3.00,25.41,0.21,980000.00,70000.00,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,13.00,-,-,-,0.05,0.05,0.10,-,-,-,1120000.00,-,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,980000.00,-,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,15.00,-,-,-,0.05,0.05,0.05,-,-,-,280000.00,-,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,3.00,-,-,-,5.65,-,5.10,-,-,-,-,-,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,4.00,-,-,-,4.70,-,4.10,-,-,-,-,-,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,5.00,-,-,-,3.80,-,3.15,-,-,-,-,-,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,6.00,-,-,-,2.95,-,2.30,-,-,-,-,-,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,7.00,-,-,-,2.25,-,1.55,-,-,-,-,-,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,8.00,0.70,0.75,0.70,0.70,0.70,0.70,7.00,42.66,3.46,980000.00,350000.00,8.05
IDEA,29-Nov-2022,25-Jan-2023,CE,9.00,0.35,0.35,0.35,0.35,0.35,0.60,11.00,72.00,2.69,3640000.00,350000.00,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,10.00,-,-,-,0.60,-,0.55,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,11.00,-,-,-,0.40,-,0.40,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,12.00,-,-,-,0.30,-,0.25,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,13.00,-,-,-,0.20,-,0.20,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,3.00,-,-,-,5.10,-,5.10,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,4.00,-,-,-,4.15,-,4.15,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,5.00,-,-,-,3.25,-,3.25,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,6.00,-,-,-,2.45,-,2.40,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,7.00,-,-,-,1.80,-,1.75,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,8.00,-,-,-,1.25,-,1.20,-,-,-,-,-,8.05
IDEA,29-Nov-2022,23-Feb-2023,CE,9.00,0.55,0.55,0.45,0.50,0.50,0.50,13.00,86.42,4.51,840000.00,770000.00,8.05
IDEA,30-Nov-2022,29-Dec-2022,CE,10.00,0.05,0.10,0.05,0.10,0.10,0.10,60.00,423.81,3.81,27020000.00,1330000.00,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,11.00,0.05,0.05,0.05,0.05,0.05,0.05,26.00,201.11,0.91,19530000.00,980000.00,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,12.00,-,-,-,0.05,0.05,0.05,-,-,-,2940000.00,-,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,13.00,-,-,-,0.05,0.05,0.05,-,-,-,700000.00,-,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,14.00,-,-,-,0.05,0.05,-,-,-,-,980000.00,-,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,15.00,-,-,-,0.05,0.05,-,-,-,-,1400000.00,-,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,3.00,-,-,-,5.55,-,5.30,-,-,-,-,-,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,4.00,-,-,-,4.60,-,4.30,-,-,-,-,-,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,5.00,-,-,-,3.70,-,3.30,-,-,-,-,-,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,6.00,-,-,-,2.50,2.50,2.35,-,-,-,-,-,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,7.00,1.25,1.40,1.25,1.40,1.40,1.40,3.00,17.50,2.80,1260000.00,-,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,8.00,0.45,0.65,0.40,0.60,0.60,0.60,522.00,3123.57,200.38,34090000.00,4620000.00,8.25
IDEA,30-Nov-2022,29-Dec-2022,CE,9.00,0.15,0.20,0.10,0.20,0.20,0.20,394.00,2529.84,47.63,93240000.00,2730000.00,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,10.00,0.15,0.20,0.15,0.20,0.20,0.20,35.00,249.83,4.83,2800000.00,1120000.00,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,11.00,0.15,0.15,0.15,0.15,0.15,0.25,1.00,7.80,0.10,350000.00,-,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,12.00,0.10,0.10,0.10,0.10,0.10,0.10,3.00,25.41,0.21,1050000.00,70000.00,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,13.00,0.05,0.05,0.05,0.05,0.05,0.10,7.00,63.95,0.24,1120000.00,-,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,980000.00,-,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,15.00,-,-,-,0.05,0.05,0.05,-,-,-,280000.00,-,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,3.00,-,-,-,5.65,-,5.30,-,-,-,-,-,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,4.00,-,-,-,4.70,-,4.30,-,-,-,-,-,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,5.00,-,-,-,3.80,-,3.35,-,-,-,-,-,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,6.00,-,-,-,2.95,-,2.45,-,-,-,-,-,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,7.00,-,-,-,2.25,-,1.70,-,-,-,-,-,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,8.00,0.70,0.85,0.70,0.85,0.85,0.85,37.00,228.66,21.45,3010000.00,2030000.00,8.25
IDEA,30-Nov-2022,25-Jan-2023,CE,9.00,0.35,0.40,0.30,0.40,0.40,0.40,55.00,360.54,14.04,4970000.00,1330000.00,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,10.00,0.25,0.35,0.25,0.30,0.30,0.30,4.00,28.80,0.81,70000.00,70000.00,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,11.00,-,-,-,0.40,-,0.45,-,-,-,-,-,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,12.00,-,-,-,0.30,-,0.30,-,-,-,-,-,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,13.00,-,-,-,0.20,-,0.20,-,-,-,-,-,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,3.00,-,-,-,5.10,-,5.30,-,-,-,-,-,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,4.00,-,-,-,4.15,-,4.35,-,-,-,-,-,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,5.00,-,-,-,3.25,-,3.40,-,-,-,-,-,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,6.00,-,-,-,2.45,-,2.60,-,-,-,-,-,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,7.00,-,-,-,1.80,-,1.90,-,-,-,-,-,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,8.00,1.00,1.00,1.00,1.00,1.00,1.35,1.00,6.30,0.70,70000.00,70000.00,8.25
IDEA,30-Nov-2022,23-Feb-2023,CE,9.00,0.50,0.60,0.50,0.55,0.55,0.55,13.00,86.83,4.93,1330000.00,490000.00,8.25
IDEA,01-Dec-2022,29-Dec-2022,CE,10.00,0.10,0.10,0.05,0.10,0.10,0.10,24.00,169.47,1.47,28140000.00,1120000.00,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,11.00,0.05,0.05,0.05,0.05,0.05,0.05,5.00,38.67,0.17,19880000.00,350000.00,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,12.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,8.44,0.04,3010000.00,70000.00,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,13.00,-,-,-,0.05,0.05,0.05,-,-,-,700000.00,-,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,14.00,-,-,-,0.05,0.05,-,-,-,-,980000.00,-,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,15.00,-,-,-,0.05,0.05,-,-,-,-,1400000.00,-,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,3.00,-,-,-,5.55,-,5.20,-,-,-,-,-,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,4.00,-,-,-,4.60,-,4.20,-,-,-,-,-,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,5.00,-,-,-,3.70,-,3.20,-,-,-,-,-,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,6.00,-,-,-,2.50,2.50,2.25,-,-,-,-,-,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,7.00,1.35,1.35,1.25,1.25,1.25,1.40,3.00,17.43,2.73,1330000.00,70000.00,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,8.00,0.60,0.60,0.45,0.50,0.50,0.50,338.00,2012.08,119.28,37940000.00,3850000.00,8.15
IDEA,01-Dec-2022,29-Dec-2022,CE,9.00,0.20,0.20,0.15,0.15,0.15,0.15,141.00,904.89,16.59,94780000.00,1540000.00,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,10.00,0.20,0.20,0.15,0.20,0.15,0.20,5.00,35.66,0.67,2940000.00,140000.00,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,11.00,-,-,-,0.15,0.15,0.25,-,-,-,350000.00,-,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,12.00,0.10,0.10,0.10,0.10,0.10,0.15,1.00,8.47,0.07,1120000.00,70000.00,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,13.00,0.05,0.05,0.05,0.05,0.05,0.10,4.00,36.54,0.14,1120000.00,-,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,14.00,-,-,-,0.05,0.05,0.05,-,-,-,980000.00,-,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,15.00,-,-,-,0.05,0.05,0.05,-,-,-,280000.00,-,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,3.00,-,-,-,5.65,-,5.20,-,-,-,-,-,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,4.00,-,-,-,4.70,-,4.20,-,-,-,-,-,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,5.00,-,-,-,3.80,-,3.25,-,-,-,-,-,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,6.00,-,-,-,2.95,-,2.35,-,-,-,-,-,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,7.00,-,-,-,2.25,-,1.60,-,-,-,-,-,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,8.00,0.75,0.75,0.75,0.75,0.75,0.75,10.00,61.25,5.25,3500000.00,490000.00,8.15
IDEA,01-Dec-2022,25-Jan-2023,CE,9.00,0.35,0.35,0.35,0.35,0.35,0.35,51.00,333.80,12.49,6300000.00,1330000.00,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,10.00,0.30,0.70,0.30,0.35,0.35,0.35,7.00,50.85,1.85,280000.00,210000.00,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,11.00,-,-,-,0.40,-,0.40,-,-,-,-,-,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,12.00,-,-,-,0.30,-,0.25,-,-,-,-,-,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,13.00,-,-,-,0.20,-,0.20,-,-,-,-,-,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,3.00,-,-,-,5.10,-,5.20,-,-,-,-,-,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,4.00,-,-,-,4.15,-,4.25,-,-,-,-,-,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,5.00,-,-,-,3.25,-,3.30,-,-,-,-,-,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,6.00,-,-,-,2.45,-,2.50,-,-,-,-,-,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,7.00,-,-,-,1.80,-,1.80,-,-,-,-,-,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,8.00,-,-,-,1.00,1.00,1.25,-,-,-,70000.00,-,8.15
IDEA,01-Dec-2022,23-Feb-2023,CE,9.00,-,-,-,0.55,0.55,0.85,-,-,-,1330000.00,-,8.15
IDEA,02-Dec-2022,29-Dec-2022,CE,10.00,0.05,0.10,0.05,0.10,0.10,0.10,38.00,268.42,2.42,29890000.00,1750000.00,8.30
IDEA,02-Dec-2022,29-Dec-2022,CE,11.00,0.05,0.05,0.05,0.05,0.05,0.05,4.00,30.94,0.14,20160000.00,280000.00,8.30
IDEA,02-Dec-2022,29-Dec-2022,CE,12.00,0.05,0.05,0.05,0.05,0.05,0.05,2.00,16.87,0.07,3150000.00,140000.00,8.30
IDEA,02-Dec-2022,29-Dec-2022,CE,13.00,-,-,-,0.05,0.05,0.05,-,-,-,700000.00,-,8.30
